"hco_id","star_hco_id","hco_name","hco_desc","hco_type_name","cnty_name","adrs_line_1","adrs_line_2","stts_ind","sub_clsfctn_name","clsfctn_name","cnt_bed","cnt_lcnsd_asst_dctr","createduser","createddate","modifieduser","modifieddate","isdeleted","versionnumber","hco_stts_name","merged_date","city_name","frmt_adrs","rcrd_state_name","hco_englsh_name","hco_cd","hco_type_cd","cnty_cd","city_cd","phone_1","phone_2","url","pstl","hco_stts_cd","merged_to","vn_entity_id","adrs_status","sub_clsfctn_cd","clsfctn_cd","parent_hco_v_id","rcrd_state_cd","prvnc_cd","prvnc_name"
1075307,NULL,"桐梓县人民医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",170,56,"Veeva Init","2015-01-16 18:55:45","Veeva Update","2021-08-20 07:02:28",False,NULL,"有效",NULL,NULL,"0852-6622441","有效","Tong Zi Xian Ren Min Yi Yuan","CN-1075307HCO","1_22",NULL,NULL,"0852-6622441",NULL,"http://www.tzxrmyy.cn/default.aspx",NULL,"A","","347525192400081921","I","H675","C016",NULL,"VALID","CN-GZ","贵州省"
1105543,NULL,"英吉沙爱心医院","喀什英吉沙县爱心医院","医院_综合医院",NULL,NULL,NULL,1,"未知","医院",20,1,"Veeva Init","2016-03-20 05:53:38","Veeva Update","2020-12-09 07:02:22",False,NULL,"有效",NULL,NULL,"0990-3628195","有效","Ying Ji Sha Ai Xin Yi Yuan","CN-1105543HCO","1_22",NULL,NULL,"0990-3628195",NULL,NULL,NULL,"A","","347532736417862668","I","H441","C016",NULL,"VALID","CN-XJ","新疆维吾尔自治区"
1075345,NULL,"浙江省温州市瓯海梧田夏向芳诊所",NULL,"基层医疗卫生机构_诊所（医务室）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:23","Veeva Update","2021-07-14 07:01:54",False,NULL,"有效",NULL,NULL,"0577-86736787","有效","ZHE JIANG SHENG WEN ZHOU SHI OU HAI WU TIAN XIA XIANG FANG ZHEN SUO ","CN-1075345HCO","3_4",NULL,NULL,"0577-86736787","0577-86721717",NULL,NULL,"A","","347529149398750215","I","H441","C016",NULL,"VALID","CN-ZJ","浙江省"
1075383,NULL,"上林县人民医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",185,103,"Veeva Init","2016-03-20 05:54:01","Veeva Update","2021-08-24 07:02:26",False,NULL,"有效",NULL,NULL,"0771-5222316","有效","Shang Lin Xian Ren Min Yi Yuan","CN-1075383HCO","1_22",NULL,NULL,"0771-5222316",NULL,"http://www.slxrmyy.com.cn",NULL,"A","","347525195847799808","I","H675","C016",NULL,"VALID","CN-GX","广西壮族自治区"
1075881,NULL,"长葛市中医院",NULL,"医院_中医医院",NULL,NULL,NULL,1,"未知","医院",120,80,"Veeva Init","2016-03-20 05:55:39","Veeva Update","2021-08-31 07:02:21",False,NULL,"有效",NULL,NULL,"0374-6122176","有效","Zhang Ge Shi Zhong Yi Yuan","CN-1075881HCO","1_20",NULL,NULL,"0374-6122176",NULL,NULL,NULL,"A","","347525158216504320","I","H441","C016",NULL,"VALID","CN-HA",NULL
1075898,NULL,"兰州市第四人民医院","兰州市中医医院","医院_综合医院",NULL,NULL,NULL,1,"三级综合医院","医院",450,101,"Veeva Init","2015-01-16 18:55:50","Veeva Update","2021-08-17 07:01:56",False,NULL,"有效",NULL,NULL,"0931-2942227","有效","Lan Zhou Shi Di Si Ren Min Yi Yuan","CN-1075898HCO","1_22",NULL,NULL,"0931-2942227",NULL,"http://www.gslzszyyy.com/",NULL,"A","","347525260700128257","I","H676","C016",NULL,"VALID","CN-GS","甘肃省"
1076101,NULL,"湖北省汉阳监狱医院","汉阳监狱医院","医院_综合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:38","Veeva Update","2021-03-09 07:01:56",False,NULL,"有效",NULL,NULL,"027-84927101","有效","Hu Bei Sheng Han Yang Jian Yu Yi Yuan","CN-1076101HCO","1_22",NULL,NULL,"027-84927101",NULL,NULL,NULL,"A","","347525173282444288","I","H441","C016",NULL,"VALID","CN-HB","湖北省"
1076436,NULL,"白山市江源区医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:52:57","Veeva Update","2019-09-30 07:01:27",False,NULL,"有效",NULL,NULL,"13630733998","有效","Bai Shan Shi Jiang Yuan Qu Yi Yuan","CN-1076436HCO","1_22",NULL,NULL,"0439-3748255",NULL,NULL,NULL,"A","","347530258892821506","I","H441","C016",NULL,"VALID","CN-JL","吉林省"
1076931,NULL,"清远市妇幼保健院",NULL,"专业公共卫生机构_妇幼保健机构",NULL,NULL,NULL,1,"未知","医院",530,NULL,"Veeva Init","2015-01-16 18:58:12","Veeva Update","2021-08-20 07:02:24",False,NULL,"有效",NULL,NULL,"0763-3369598","有效","Qing Yuan Shi Fu You Bao Jian Yuan","CN-1076931HCO","2_1",NULL,NULL,"0763-3390961",NULL,"http://www.qyfy.com.cn/",NULL,"A","","347525203498210305","I","H441","C016",NULL,"VALID","CN-GD","广东省"
1076763,NULL,"安徽省立医院南区","安徽省心脑血管医院","医院_心血管病医院",NULL,NULL,NULL,0,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 18:58:15","Veeva Update","2020-06-09 07:08:03",False,NULL,"不活动","2016-04-14 08:00:00",NULL,"0551-3511133","已合并至其他记录","AN HUI SHENG LI YI YUAN NAN QU ","CN-1076763HCO","1_12",NULL,NULL,"0551-62284005",NULL,"http://www.ahslyy.com.cn/",NULL,"I","379422735304070146","347532588199547920","I","H441","C016",NULL,"MERGED_INTO",NULL,NULL
1070832,NULL,"重庆市双桥区人民医院",NULL,"医院_综合医院",NULL,NULL,NULL,0,"二级综合医院","医院",70,9,"Veeva Init","2015-01-16 18:57:41","Veeva Update","2021-05-19 07:03:14",False,NULL,"不活动","2019-02-26 08:00:00",NULL,"023-43332238","已合并至其他记录","Zhong Qing Shi Shuang Qiao Qu Ren Min Yi Yuan","CN-1070832HCO","1_22",NULL,NULL,"023-43331120",NULL,NULL,NULL,"I","347525252454126592","347525276755923968","I","H675","C016",NULL,"MERGED_INTO","CN-CQ","重庆"
1076913,NULL,"广州市番禺区中心医院","广州市番禺区人民医院","医院_综合医院",NULL,NULL,NULL,1,"三级综合医院","医院",818,425,"Veeva Init","2015-01-16 18:57:40","Veeva Update","2021-08-31 07:02:14",False,NULL,"有效",NULL,NULL,"020-84826647","有效","Guang Zhou Shi Fan Yu Qu Zhong Xin Yi Yuan","CN-1076913HCO","1_22",NULL,NULL,"020-34858888",NULL,"http://www.pyhospital.com.cn/",NULL,"A","","347525172259034113","I","H676","C016",NULL,"VALID","CN-GD","广东省"
1071167,NULL,"中国北车集团西安车辆厂职工医院","北车集团西安车辆厂职工医院","医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",300,57,"Veeva Init","2015-01-16 18:53:30","Veeva Update","2021-08-26 07:02:19",False,NULL,"有效",NULL,NULL,"029-82369943","有效","Zhong Guo Bei Che Ji Tuan Xi An Che Liang Chang Zhi Gong Yi Yuan","CN-1071167HCO","1_22",NULL,NULL,"029-82368850",NULL,"http://www.xabcyy.net/",NULL,"A","","347525388156638208","I","H675","C016",NULL,"VALID","CN-SN",NULL
1071211,NULL,"深圳福华中西医结合医院",NULL,"医院_中西医结合医院",NULL,NULL,NULL,1,"未知","医院",30,58,"Veeva Init","2015-01-16 18:55:22","Veeva Update","2020-10-26 07:16:48",False,NULL,"有效",NULL,NULL,"13728660194","有效","Shen Zhen Fu Hua Zhong Xi Yi Jie He Yi Yuan","CN-1071211HCO","1_19",NULL,NULL,"0755-83337088",NULL,"http://szfhzxy.ecaihr.com/",NULL,"A","","347525150666757121","I","H441","C016",NULL,"VALID","CN-GD","广东省"
1076934,NULL,"黔西县中心医院",NULL,"医院_综合医院",NULL,NULL,NULL,0,"二级综合医院","医院",480,123,"Veeva Init","2015-01-16 18:57:36","Veeva Update","2020-11-05 07:06:12",False,NULL,"不活动","2017-07-23 08:00:00",NULL,"0857-4222426","已合并至其他记录","QIAN XI XIAN ZHONG YI YUAN ","CN-1076934HCO","1_22",NULL,NULL,"0857-4222539",NULL,NULL,NULL,"I","929458602588766262","347525502115877888","I","H675","C016",NULL,"MERGED_INTO","CN-GZ","贵州省"
1077178,NULL,"国药葛洲坝中心医院","葛洲坝集团中心医院","医院_综合医院",NULL,NULL,NULL,1,"三级综合医院","医院",1100,359,"Veeva Init","2015-01-16 18:57:12","Veeva Update","2021-08-31 07:02:07",False,NULL,"有效",NULL,NULL,"0717-6732395","有效","Guo Yao Ge Zhou Ba Zhong Xin Yi Yuan","CN-1077178HCO","1_22",NULL,NULL,"0717-6734120",NULL,"http://www.gygzbzxyy.cn/",NULL,"A","","347525137001714688","I","H676","C016",NULL,"VALID","CN-HB","湖北省"
1071455,NULL,"太仓市城厢镇社区卫生服务中心",NULL,"基层医疗卫生机构_乡镇卫生院",NULL,NULL,NULL,0,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 18:57:48","Veeva Update","2020-06-09 07:07:55",False,NULL,"不活动","2018-02-27 08:00:00",NULL,"0512-53405172","已合并至其他记录","Tai Cang Shi Cheng Xiang Zhen She Qu Wei Sheng Fu Wu Zhong Xin","CN-1071455HCO","3_3",NULL,NULL,"0512-53402739",NULL,NULL,NULL,"I","347525699214611456","347526653125170176","I","H441","C016",NULL,"MERGED_INTO","CN-JS","江苏省"
1071543,NULL,"北京市朝阳区东风社区卫生服务中心","东风社区卫生服务中心","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-03-17 15:28:51","Veeva Update","2021-08-19 07:01:59",False,NULL,"有效",NULL,NULL,"010-85846471","有效","Bei Jing Shi Chao Yang Qu Dong Feng She Qu Wei Sheng Fu Wu Zhong Xin","CN-1071543HCO","3_2",NULL,NULL,"010-85846471",NULL,NULL,NULL,"A","","347525212784399361","I","H441","C016",NULL,"VALID","CN-BJ","北京"
1071750,NULL,"上饶市第二人民医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",180,57,"Veeva Init","2015-01-16 18:57:28","Veeva Update","2021-08-21 07:02:24",False,NULL,"有效",NULL,NULL,"0793-8292519","有效","Shang Rao Shi Di Er Ren Min Yi Yuan","CN-1071750HCO","1_22",NULL,NULL,"0793-8292519",NULL,"http://www.srsdeyy.com/",NULL,"A","","347525241146283008","I","H675","C016",NULL,"VALID","CN-JX","江西省"
1078217,NULL,"石家庄市桥西区留营社区卫生服务站","桥西区留营社区卫生服务站","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-10-15 15:50:04","Veeva Update","2021-08-20 07:02:23",False,NULL,"有效",NULL,NULL,"0311-85278120","有效","Shi Jia Zhuang Shi Qiao Xi Qu Liu Ying She Qu Wei Sheng Fu Wu Zhan","CN-1078217HCO","3_2",NULL,NULL,"13784339599",NULL,NULL,NULL,"A","","347525175866135552","I","H441","C016",NULL,"VALID","CN-HE",NULL
1072471,NULL,"深圳市龙华新区中心医院","深圳市宝安区观澜医院","医院_综合医院",NULL,NULL,NULL,1,"三级综合医院","医院",400,273,"Veeva Init","2015-01-16 18:57:11","Veeva Update","2021-08-31 07:02:18",False,NULL,"有效",NULL,NULL,"0755-28024426","有效","Shen Zhen Shi Long Hua Xin Qu Zhong Xin Yi Yuan","CN-1072471HCO","1_22",NULL,NULL,"0755-28015466",NULL,"http://www.glyy.org/",NULL,"A","","347525181377451009","I","H676","C016",NULL,"VALID","CN-GD","广东省"
1072496,NULL,"韶关市中医院","韶关中医院","医院_中医医院",NULL,NULL,NULL,1,"未知","医院",266,84,"Veeva Init","2015-01-16 18:53:50","Veeva Update","2021-08-18 07:02:16",False,NULL,"有效",NULL,NULL,"0751-8775883","有效","Shao Guan Shi Zhong Yi Yuan","CN-1072496HCO","1_20",NULL,NULL,"0751-8775883",NULL,"http://www.sgzyy.net/",NULL,"A","","347525165573313536","I","H441","C016",NULL,"VALID","CN-GD","广东省"
1078707,NULL,"山西省原平安康医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"一级综合医院","医院",49,14,"Veeva Init","2016-03-20 05:53:18","Veeva Update","2021-09-04 07:02:16",False,NULL,"有效",NULL,NULL,"0350-8232302","有效","Shan Xi Sheng Yuan Ping An Kang Yi Yuan","CN-1078707HCO","1_22",NULL,NULL,"0350-8242120",NULL,"http://www.8229000.cn/index.html",NULL,"A","","347533310425142285","I","H674","C016",NULL,"VALID","CN-SX","山西省"
1078963,NULL,"铁道部第三工程局一处医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"一级综合医院","医院",50,26,"Veeva Init","2016-03-20 05:52:44","Veeva Update","2021-03-27 07:02:06",False,NULL,"有效",NULL,NULL,"0355-5822177","有效","Tie Dao Bu Di San Gong Cheng Ju Yi Chu Yi Yuan","CN-1078963HCO","1_22",NULL,NULL,"0355-5822177",NULL,NULL,NULL,"A","","347525271513043969","I","H674","C016",NULL,"VALID","CN-SX","山西省"
1079983,NULL,"白山路社区卫生服务中心",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:38","Veeva Update","2020-08-13 07:01:39",False,NULL,"有效",NULL,NULL,"0411-84317147","有效","Bai Shan Lu She Qu Wei Sheng Fu Wu Zhong Xin","CN-1079983HCO","3_2",NULL,NULL,"0411-84317147",NULL,NULL,NULL,"A","","347526679851275265","I","H441","C016",NULL,"VALID","CN-LN","辽宁省"
1073103,NULL,"中国人民解放军第154中心医院","信阳市中国人民解放军154医院","医院_综合医院",NULL,NULL,NULL,0,"三级综合医院","医院",NULL,NULL,"Veeva Init","2015-01-16 18:55:23","Veeva Update","2021-05-19 07:03:16",False,NULL,"不活动","2018-06-23 08:00:00",NULL,"0376-6332201","已合并至其他记录","Jie Fang Jun 1 5 4 Yi Yuan","CN-1073103HCO","1_22",NULL,NULL,"0376-6332201",NULL,NULL,NULL,"I","347530878391522312","347525320385074176","I","H676","C016",NULL,"MERGED_INTO","CN-HA",NULL
1081952,NULL,"绥芬河市中医院",NULL,"医院_中医医院",NULL,NULL,NULL,1,"未知","医院",77,33,"Veeva Init","2016-03-20 05:52:48","Veeva Update","2021-09-04 07:02:22",False,NULL,"有效",NULL,NULL,"0453-3959211","有效","Sui Fen He Shi Zhong Yi Yuan","CN-1081952HCO","1_20",NULL,NULL,"0453-3923480","0453-8199015",NULL,NULL,"A","","347525549628953601","I","H441","C016",NULL,"VALID","CN-HL",NULL
1108707,NULL,"山东省峡山区人民医院","山东省潍坊市峡山生态经济发展区人民医院","医院_综合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 18:58:28","Veeva Update","2021-08-24 07:02:35",False,NULL,"有效",NULL,NULL,"0536-7201239","有效","Shan Dong Sheng Xia Shan Qu Ren Min Yi Yuan","CN-1108707HCO","1_22",NULL,NULL,"0754-87761234",NULL,NULL,NULL,"A","","347525268493145089","I","H441","C016",NULL,"VALID","CN-SD","山东省"
1084482,NULL,"溧阳市新昌镇卫生院",NULL,"基层医疗卫生机构_乡镇卫生院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 18:53:43","Veeva Update","2021-08-24 07:02:26",False,NULL,"有效",NULL,NULL,"0519-87185217","有效","Li Yang Shi Xin Chang Zhen Wei Sheng Yuan","CN-1084482HCO","3_3",NULL,NULL,"0519-87180120",NULL,NULL,NULL,"A","","347530922976973834","I","H441","C016",NULL,"VALID","CN-JS","江苏省"
1085597,NULL,"太仓市疾病预防控制中心",NULL,"专业公共卫生机构_疾病预防控制中心",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:55:05","Veeva Update","2020-08-01 07:02:05",False,NULL,"有效",NULL,NULL,"0512-53102973","有效","TAI CANG SHI JI BING YU FANG KONG ZHI ZHONG XIN ","CN-1085597HCO","2_2",NULL,NULL,"0512-53102973","0512-53104079",NULL,NULL,"A","","347525145759421440","I","H441","C016",NULL,"VALID","CN-JS","江苏省"
1086583,NULL,"瑞安市仙降街道社区卫生服务中心",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 18:56:56","Veeva Update","2020-06-09 07:06:15",False,NULL,"有效",NULL,NULL,"0577-65580505","有效","Rui An Shi Xian Jiang Jie Dao She Qu Wei Sheng Fu Wu Zhong Xin","CN-1086583HCO","3_2",NULL,NULL,"0577-65580505",NULL,NULL,NULL,"A","","347525218195051520","I","H441","C016",NULL,"VALID","CN-ZJ","浙江省"
1086838,NULL,"温州经济技术开发区滨海园区社区卫生服务中心","滨海园区社区卫生服务中心","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",10,NULL,"Veeva Init","2015-03-17 15:38:49","Veeva Update","2020-07-07 07:01:37",False,NULL,"有效",NULL,NULL,"0577-86909990","有效","Wen Zhou Jing Ji Ji Shu Kai Fa Qu Bin Hai Yuan Qu She Qu Wei Sheng Fu Wu Zhong Xin","CN-1086838HCO","3_2",NULL,NULL,"0577-86900008",NULL,NULL,NULL,"A","","347525435543884800","I","H441","C016",NULL,"VALID","CN-ZJ","浙江省"
1088376,NULL,"山东省章丘市双山卫生院",NULL,"基层医疗卫生机构_乡镇卫生院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:53:10","Veeva Update","2020-11-12 07:01:49",False,NULL,"有效",NULL,NULL,"0531-83321253","有效","Shan Dong Sheng Zhang Qiu Shi Shuang Shan Wei Sheng Yuan","CN-1088376HCO","3_3",NULL,NULL,"0531-83321997","0531-83319120",NULL,NULL,"A","","347528305957770240","I","H441","C016",NULL,"VALID","CN-SD","山东省"
1088505,NULL,"淄博昌国医院","淄博市红十字会昌国医院","医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",160,41,"Veeva Init","2015-01-16 18:58:18","Veeva Update","2021-08-21 07:02:16",False,NULL,"有效",NULL,NULL,"0533-2710005","有效","Zi Bo Chang Guo Yi Yuan","CN-1088505HCO","1_22",NULL,NULL,"0533-2710005",NULL,"http://zibo.dzwww.com/2018zt/cgyy/",NULL,"A","","347533020061864967","I","H675","C016",NULL,"VALID","CN-SD","山东省"
1089829,NULL,"绵阳市407医院",NULL,"医院_综合医院",NULL,NULL,NULL,0,"二级综合医院","医院",64,16,"Veeva Init","2015-01-16 18:55:43","Veeva Update","2021-09-02 07:02:06",False,NULL,"不活动","2018-09-22 08:00:00",NULL,"0816-2311110","已合并至其他记录","Mian Yang Shi 4 0 7 Yi Yuan","CN-1089829HCO","1_22",NULL,NULL,"0816-2300819",NULL,NULL,NULL,"I","347530868518130688","347531402016822285","I","H675","C016",NULL,"MERGED_INTO","CN-SC","四川省"
1090490,NULL,"乌鲁木齐友好医院西北路分院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"一级综合医院","医院",19,11,"Veeva Init","2016-03-20 05:54:07","Veeva Update","2020-10-23 07:01:32",False,NULL,"有效",NULL,NULL,"0991-4536793","有效","Wu Lu Mu Qi You Hao Yi Yuan Xi Bei Lu Fen Yuan","CN-1090490HCO","1_22",NULL,NULL,"0991-4536793",NULL,"http://wlmqyhyy.com/",NULL,"A","","347525220485141504","I","H674","C016",NULL,"VALID","CN-XJ","新疆维吾尔自治区"
1091506,NULL,"大连市甘井子区红旗地区医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",NULL,NULL,"Veeva Init","2016-03-08 20:30:54","Veeva Update","2021-03-27 07:02:11",False,NULL,"有效",NULL,NULL,"0411-84210344","有效","Da Lian Shi Gan Jing Zi Qu Hong Qi Di Qu Yi Yuan","CN-1091506HCO","1_22",NULL,NULL,"0411-84210344",NULL,NULL,NULL,"A","","347525367872984064","I","H675","C016",NULL,"VALID","CN-LN","辽宁省"
1108921,NULL,"锡山区安镇镇厚桥社区服务中心",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 18:55:40","Veeva Update","2021-05-22 07:02:46",False,NULL,"有效",NULL,NULL,"0510-88721120*8105","有效","Xi Shan Qu An Zhen Zhen Hou Qiao She Qu Fu Wu Zhong Xin","CN-1108921HCO","3_2",NULL,NULL,"0510-88721120",NULL,NULL,NULL,"A","","347529161159578632","I","H441","C016",NULL,"VALID","CN-JS","江苏省"
1109025,NULL,"湖南省血防所附属湘岳医院",NULL,"医院_职业病医院",NULL,NULL,NULL,1,"未知","医院",170,116,"Veeva Init","2015-01-16 18:55:30","Veeva Update","2021-08-20 07:02:33",False,NULL,"有效",NULL,NULL,"0730-8223321","有效","Hu Nan Sheng Xue Fang Suo Fu Shu Xiang Yue Yi Yuan","CN-1109025HCO","1_18",NULL,NULL,"0730-8615027",NULL,NULL,NULL,"A","","347525174263911424","I","H441","C016",NULL,"VALID","CN-HN","海南省"
1134254,NULL,"杭州市上城区中西医结合医院",NULL,"医院_中西医结合医院",NULL,NULL,NULL,1,"未知","医院",150,NULL,"Veeva Init","2015-03-17 15:14:48","Veeva Update","2021-08-18 07:02:16",False,NULL,"有效",NULL,NULL,"0571-86068986","有效","Hang Zhou Shi Shang Cheng Qu Zhong Xi Yi Jie He Yi Yuan","CN-1134254HCO","1_19",NULL,NULL,"0571-86068986",NULL,NULL,NULL,"A","","347525176461726720","I","H441","C016",NULL,"VALID","CN-ZJ","浙江省"
1093098,NULL,"平江区城北街道社区卫生服务中心",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-03-17 15:51:22","Veeva Update","2021-01-10 07:02:01",False,NULL,"有效",NULL,NULL,"0512-67214636","有效","Ping Jiang Qu Cheng Bei Jie Dao She Qu Wei Sheng Fu Wu Zhong Xin","CN-1093098HCO","3_2",NULL,NULL,"0512-67214636",NULL,NULL,NULL,"A","","347525998570476544","I","H441","C016",NULL,"VALID","CN-JS","江苏省"
1129481,NULL,"北京市海淀区甘家口街道进口社区卫生服务站",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 18:56:54","Veeva Update","2020-06-09 07:06:38",False,NULL,"有效",NULL,NULL,"010-68494851","有效","Bei Jing Shi Hai Dian Qu Gan Jia Kou Jie Dao Jin Kou She Qu Wei Sheng Fu Wu Zhan","CN-1129481HCO","3_2",NULL,NULL,"010-68494851",NULL,NULL,NULL,"A","","347528847022986255","I","H441","C016",NULL,"VALID","CN-BJ","北京"
1130105,NULL,"江苏省无锡市南长区中联门诊所","南长区金星街道社区卫生服务中心—中联社区卫生服务站","基层医疗卫生机构_诊所（医务室）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-03-15 06:42:03","Veeva Update","2021-08-20 07:02:23",False,NULL,"有效",NULL,NULL,"18914169233","有效","Jiang Su Sheng Wu Xi Shi Nan Zhang Qu Zhong Lian Men Zhen Suo","CN-1130105HCO","3_4",NULL,NULL,"18914169233",NULL,NULL,NULL,"A","","347525555626808321","I","H441","C016",NULL,"VALID","CN-JS","江苏省"
1131461,NULL,"长沙市岳麓区第二人民医院","长沙市岳麓区坪塘中心卫生院","医院_综合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:53:21","Veeva Update","2021-03-12 07:07:03",False,NULL,"有效",NULL,NULL,"0731-88500267","有效","Zhang Sha Shi Yue Lu Qu Di Er Ren Min Yi Yuan","CN-1131461HCO","1_22",NULL,NULL,"0731-88500267","0731-88503120",NULL,NULL,"A","","347525199731725312","I","H441","C016",NULL,"VALID","CN-HN","海南省"
1132770,NULL,"陕西省宝鸡县钓渭镇东阳村卫生所",NULL,"基层医疗卫生机构_村卫生室",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:55:32","Veeva Update","2020-04-20 07:04:58",False,NULL,"有效",NULL,NULL,"0917-6778021","有效","Shan Xi Sheng Bao Ji Xian Diao Wei Zhen Dong Yang Cun Wei Sheng Suo","CN-1132770HCO","3_1",NULL,NULL,"0917-6778021",NULL,NULL,NULL,"A","","347532874183971848","I","H441","C016",NULL,"VALID","CN-SN",NULL
1133308,NULL,"南通市观音山镇世纪新城社区卫生服务站",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-03-17 15:56:32","Veeva Update","2021-06-05 07:04:39",False,NULL,"有效",NULL,NULL,"0513-81022636","有效","Nan Tong Shi Guan Yin Shan Zhen Shi Ji Xin Cheng She Qu Wei Sheng Fu Wu Zhan","CN-1133308HCO","3_2",NULL,NULL,"0513-85833196",NULL,NULL,NULL,"A","","347531153286206472","I","H441","C016",NULL,"VALID","CN-JS","江苏省"
1133331,NULL,"佛山市南海区狮山镇官窑医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:50","Veeva Update","2020-08-04 07:02:18",False,NULL,"有效",NULL,NULL,"0757-5887336","有效","Fo Shan Shi Nan Hai Qu Shi Shan Zhen Guan Yao Yi Yuan","CN-1133331HCO","1_22",NULL,NULL,"0757-85887476",NULL,NULL,NULL,"A","","347525330375906304","I","H441","C016",NULL,"VALID","CN-GD","广东省"
1134456,NULL,"阜阳市第四人民医院","阜阳市四院","医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",332,45,"Veeva Init","2016-03-20 05:54:45","Veeva Update","2021-08-31 07:02:21",False,NULL,"有效",NULL,NULL,"0558-2315713 ","有效","Fu Yang Shi Di Si Ren Min Yi Yuan","CN-1134456HCO","1_22",NULL,NULL,"0558-2315713",NULL,"http://www.dsy.fy.cn/",NULL,"A","","347525153367888896","I","H675","C016",NULL,"VALID","CN-AH","安徽省"
1134531,NULL,"北京市海淀区田村路社区卫生服务中心","田村卫生服务中心","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 18:55:45","Veeva Update","2021-08-20 07:02:23",False,NULL,"有效",NULL,NULL,"010-88223639","有效","Bei Jing Shi Hai Dian Qu Tian Cun Lu She Qu Wei Sheng Fu Wu Zhong Xin","CN-1134531HCO","3_2",NULL,NULL,"010-88130330",NULL,NULL,NULL,"A","","347525212683736064","I","H441","C016",NULL,"VALID","CN-BJ","北京"
1142528,NULL,"江苏省淮安市解放路社区卫生服务站",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:55:30","Veeva Update","2021-01-26 08:19:33",False,NULL,"有效",NULL,NULL,"0517-83631779","有效","Jiang Su Sheng Huai An Shi Jie Fang Lu She Qu Wei Sheng Fu Wu Zhan","CN-1142528HCO","3_2",NULL,NULL,"0517-83637996",NULL,NULL,NULL,"A","","347529765273572358","I","H441","C016",NULL,"VALID","CN-JS","江苏省"
